x,y,z
82,174,1
223,263,1
257,298,2
248,250,289
98,53,1
40,14,1
247,73,382
293,291,1
291,299,1
136,255,1
83,15,243
145,35,91
267,295,10
102,233,37
209,283,79
271,138,1
4,99,45
101,137,502
283,199,1
293,84,1
139,278,219
265,214,10
24,77,1
25,73,49
32,287,61
72,237,320
10,290,59
141,113,1
220,77,367
153,164,22
146,207,1
38,61,387
164,292,254
114,293,131
61,66,152
7,89,222
14,237,386
128,141,14
255,282,54
297,286,1
235,9,75
276,225,199
269,250,378
159,90,116
206,39,108
62,290,6
228,149,111
62,169,0
168,98,1
138,137,199
214,101,1
225,238,1
59,261,1
148,144,13
285,143,7
138,161,101
116,127,264
5,223,4
50,272,1
252,262,64
118,1,337
165,53,1
240,144,820
276,294,10
96,157,142
140,69,1
135,122,14
247,116,128
226,120,209
40,37,1
188,61,249
149,235,0
88,36,1
146,284,8
249,138,148
31,4,0
171,169,8
280,278,40
275,228,206
211,244,118
71,154,1
265,157,208
286,236,1
134,257,119
234,187,246
136,131,133
96,5,328
187,133,264
164,284,1
289,76,149
212,268,2
133,33,1
215,281,14
198,299,14
194,201,48
150,223,1
192,227,212
213,145,12
159,214,1
155,109,3
121,212,191
214,42,160
30,10,1
290,113,133
96,171,1
111,71,1
290,158,1
28,249,362
121,98,1
123,51,15
245,157,74
77,174,1
270,286,221
157,188,14
67,218,241
228,193,166
77,49,179
84,288,1
88,0,1
147,128,239
276,250,1
117,49,5
134,285,1
56,254,233
25,59,0
294,87,329
144,196,1
62,249,322
256,127,157
242,275,33
226,170,314
115,204,1
81,195,117
60,44,1
135,102,106
223,59,218
104,36,7
114,227,1
243,120,217
271,55,322
55,7,144
147,152,68
186,71,253
90,108,73
25,8,182
38,288,107
297,90,1
273,262,7
99,10,56
63,41,189
4,4,1
19,35,240
72,138,2
49,9,237
237,42,91
224,146,187
212,45,151
223,28,22
18,221,129
105,223,11
247,217,8
107,37,0
40,60,230
141,295,108
162,178,2
243,194,1
108,252,177
278,85,12
137,235,1
212,13,89
116,86,191
193,36,85
253,238,28
136,6,710
10,39,10
221,279,14
162,7,1
108,174,111
64,38,1
287,37,1
223,258,11
114,41,1
236,38,6
227,278,1
181,248,301
273,101,128
215,29,185
97,34,1
120,281,40
203,2,167
190,155,174
144,292,214
216,76,193
260,269,164
55,221,15
153,173,167
289,142,268
21,37,237
150,190,7
59,278,1
47,211,164
215,22,1
219,135,385
75,121,233
98,117,55
209,182,0
79,128,392
24,199,137
255,66,1
172,164,837
131,138,5
28,216,88
98,58,153
106,180,0
65,1,1
60,151,10
277,298,142
130,54,34
66,128,1
280,41,80
35,95,32
281,80,1
78,65,15
197,148,184
265,18,1
156,148,1
263,63,311
5,228,1
10,124,234
273,164,308
208,133,132
293,285,1
133,39,1
246,250,314
269,229,297
18,128,6
263,133,5
201,29,98
123,132,5
98,277,1
64,76,395
106,179,201
43,217,1
179,267,15
82,207,78
185,207,185
31,80,10
214,77,0
104,90,237
145,230,19
174,234,17
295,261,201
127,223,671
225,181,15
151,140,72
168,138,1
176,221,226
209,88,12
220,77,545
142,173,277
122,130,1
161,115,9
23,238,271
13,121,1
174,5,58
43,251,234
283,192,1
290,205,385
258,155,5
159,130,88
164,194,0
279,281,14
101,121,1
11,203,1
181,54,12
273,115,329
113,263,239
217,16,1
252,278,172
177,110,1
104,168,1204
213,242,1
45,158,224
156,80,350
298,165,21
27,70,301
85,199,376
233,274,11
45,285,393
119,293,110
168,267,1
253,27,365
150,84,442
107,168,9
131,136,119
265,270,337
15,99,1
186,206,174
118,9,11
136,288,1
51,88,168
16,25,10
151,67,13
133,153,340
48,254,1
192,62,1
22,190,7
247,182,1
100,228,214
33,15,12
252,18,1
274,74,15
1,143,1
292,206,83
225,294,42
247,237,1
20,71,1
221,228,9
214,106,169
13,263,157
79,249,111
273,186,1
79,90,1
125,200,12
182,187,240
242,187,106
225,45,11
273,282,10
79,271,13
111,16,180
154,4,3
241,119,94
285,256,233
129,35,6
149,242,1
122,238,1
246,54,8
0,127,2
267,19,3
162,241,5
291,95,138
100,209,83
195,254,136
294,120,1
299,107,40
136,279,180
195,248,1
69,111,305
69,70,1
137,74,263
0,156,1
253,112,1
273,51,1
202,266,114
15,0,122
48,168,1
5,95,15
286,236,226
68,61,4
130,29,30
236,254,1
267,103,1
171,129,1
165,275,1
294,145,5
71,103,5
69,9,1
71,234,57
259,119,31
34,75,113
269,14,234
130,9,11
138,14,27
116,63,368
262,238,5
174,217,246
263,236,1
5,132,3
261,112,77
125,58,244
28,274,93
77,235,246
256,109,1
95,74,1
243,170,1
58,39,920
238,182,6
161,156,11
22,204,6
163,215,70
176,286,7
23,263,1
91,49,77
127,11,1004
148,24,175
18,76,1
226,227,1
41,211,765
123,115,139
199,126,1
65,190,1
143,209,238
92,163,1
276,229,1
90,176,5
269,279,214
187,124,1
238,52,8
299,51,251
103,111,7
188,36,1
65,78,12
132,111,1
131,107,1
108,228,1
8,207,27
185,39,15
2,81,7
255,134,215
218,54,1
15,153,1
225,218,1
137,182,1
16,73,9
73,70,5
244,172,245
276,113,1
48,145,3
131,118,244
71,41,112
174,172,229
175,229,4
152,249,11
31,29,1
196,239,154
151,170,1
27,169,42
292,57,182
5,299,13
297,36,1
247,156,0
90,46,241
148,139,3
93,173,206
209,33,5
172,169,241
89,11,14
57,214,1
76,84,939
185,218,126
209,192,1
120,27,282
66,54,1
135,100,1
101,26,298
233,239,40
21,155,87
168,273,1
115,289,146
90,220,1
68,34,196
187,70,15
5,149,14
275,114,15
84,100,1
278,41,340
159,78,1
126,284,166
199,31,246
245,157,11
45,65,1
244,14,187
160,0,239
169,138,11
116,109,1
238,100,207
14,179,10
201,260,1
197,282,1
298,285,1
110,264,1
146,170,111
66,170,9
155,199,134
72,28,2
1,181,240
284,213,4
54,82,13
112,94,314
221,68,197
234,43,1
251,205,6
214,103,387
269,64,1
4,66,1
100,243,7
235,108,384
265,31,373
79,273,364
70,128,186
43,283,250
200,204,15
34,194,9
298,107,60
4,205,70
172,274,337
64,108,14
166,152,1
163,125,55
58,205,1
85,123,1
78,26,3
263,80,1
65,64,12
291,280,72
141,246,111
48,192,58
87,103,8
33,62,1
126,143,384
294,64,119
72,7,1
250,54,13
165,204,64
85,9,1
95,137,115
147,206,368
62,74,63
30,295,78
186,100,56
271,261,6
128,290,816
33,12,215
186,280,1
251,268,6
118,105,77
145,170,1
230,245,1
131,204,1
154,131,1
280,121,257
53,10,1
144,43,247
194,167,1
291,43,224
152,111,1
46,135,31
28,179,8
223,198,1
238,208,208
166,134,179
101,225,250
142,217,107
118,178,228
238,231,1
98,129,26
144,250,136
30,260,18
27,86,1
285,245,1
63,193,1
234,60,14
183,129,122
269,268,757
205,296,1
6,175,1
147,281,161
52,233,6
172,104,1
291,238,181
169,295,1
46,50,1
27,252,10
121,85,8
180,280,14
209,284,239
132,132,378
214,52,1
41,299,1
288,155,14
284,14,492
195,52,125
36,139,1
13,212,82
126,286,5
28,120,1
126,248,97
129,220,328
214,194,10
198,25,10
138,17,313
239,92,217
57,294,14
20,237,10
155,271,659
87,48,1
187,82,83
18,120,839
110,211,147
1,279,7
294,14,160
144,52,2
120,122,243
54,155,3
12,92,52
48,115,300
60,52,116
136,94,6
268,23,1
23,75,3
67,221,64
292,232,1
293,273,1
227,205,221
164,35,1065
253,250,183
44,169,14
275,92,1
205,101,162
176,201,12
156,276,13
154,225,68
245,275,145
100,36,1
142,79,1
156,87,8
163,49,120
252,137,7
286,218,1
104,283,365
222,158,1
229,244,10
184,110,362
171,299,1
21,248,1
208,286,9
161,134,47
120,178,144
89,52,42
279,155,8
123,70,84
98,49,280
1,146,9
67,248,283
93,117,1
277,209,215
218,272,1
178,32,136
0,166,2
263,257,1
92,89,1
18,191,1
236,140,12
81,164,16
5,86,8
5,283,221
136,187,8
221,291,37
61,98,9
65,85,248
228,198,13
99,233,1
15,135,240
82,175,1
217,20,1
135,223,15
31,160,6
167,4,128
38,281,3
46,104,5
171,30,14
211,194,90
165,55,1
124,46,84
175,193,1
152,233,1
25,126,363
212,206,14
176,226,202
277,91,341
53,96,1
124,227,1
192,141,254
29,184,1
247,201,184
284,166,230
75,187,242
230,116,1
245,280,1
283,76,6
59,58,54
151,159,13
27,108,210
119,258,1
275,237,1
255,289,1
218,239,5
112,248,12
129,142,14
30,143,1
126,188,234
240,248,205
244,120,175
256,169,245
228,286,7
58,31,1
82,299,117
75,43,11
287,268,0
85,43,76
38,147,1
106,278,15
80,239,1
7,45,128
188,261,1
150,265,37
299,163,9
14,198,126
125,115,1
24,131,386
66,99,1
98,87,385
91,122,7
69,233,234
94,282,14
28,48,1
93,244,15
200,113,12
130,261,346
271,11,214
270,292,156
277,219,179
231,73,228
93,82,1
292,246,15
2,57,64
141,219,356
147,245,207
85,162,1
58,136,62
46,45,1
80,170,141
251,73,1
286,75,7
202,182,3
250,226,243
91,115,11
186,100,121
186,201,12
107,193,1
159,64,157
291,183,1
124,78,3
160,230,1
137,172,1
117,169,735
121,151,1
184,41,3
226,102,1
229,1,83
281,248,631
261,164,68
280,177,1029
166,35,207
47,175,1
168,209,1
159,109,1
21,58,217
172,110,4
220,221,111
211,261,4
28,256,1
203,50,13
251,61,1
297,17,4
190,225,3
27,222,40
191,37,9
10,133,3
180,213,100
182,165,330
55,68,248
286,51,1
252,260,9
129,46,208
3,223,1
195,299,1
217,198,6
49,207,36
27,133,48
163,125,10
139,169,110
136,202,1
167,35,1
237,88,7
68,276,81
162,291,0
128,93,1
160,269,128
260,157,88
130,86,20
194,87,349
213,249,216
1,183,1
92,116,1
171,100,9
257,186,14
225,191,325
276,88,61
4,230,388
16,32,1
179,277,145
15,67,118
95,190,9
213,243,29
140,47,1
96,95,1
115,88,13
149,211,202
114,133,8
280,292,227
14,265,122
227,13,33
90,76,384
214,98,1
217,147,1
134,177,53
50,107,275
16,81,213
224,69,1
172,181,166
88,294,1
62,198,11
260,182,1
54,117,1
115,226,58
244,42,324
179,71,1
219,51,1
107,72,8
12,266,15
207,173,1
25,240,664
4,230,237
104,118,15
166,224,176
150,185,141
42,69,297
66,52,1
11,255,198
152,38,390
119,176,173
179,299,170
74,155,3
278,182,31
47,173,1
201,86,15
36,143,114
14,109,2
45,295,14
126,213,85
134,126,4
289,218,114
68,181,145
27,167,202
26,93,70
208,279,1
74,285,5
114,282,103
155,179,9
124,258,244
129,8,1
126,180,1
57,198,38
206,247,156
111,143,1
144,150,1
49,146,1
47,293,111
267,81,12
44,20,1148
214,41,26
268,295,44
84,264,213
1,93,122
13,87,1
18,13,120
79,125,1
259,16,116
192,241,57
126,7,1
52,241,1
225,84,342
21,153,14
108,91,133
247,237,142
78,271,4
209,3,248
293,223,7
2,297,348
19,165,242
176,148,189
21,253,114
292,11,8
135,23,1
80,230,1
249,117,310
57,141,46
128,185,15
57,43,0
34,75,6
269,251,198
88,108,128
282,289,1
248,102,9
63,264,1
169,133,332
33,45,0
176,166,58
88,195,21
184,96,1
144,195,99
206,248,15
166,127,11
174,10,984
247,41,9
47,297,480
98,88,253
212,167,6
128,116,1
17,131,1
20,48,347
157,27,224
67,78,434
128,192,202
120,243,530
136,252,324
209,247,1
227,271,7
216,181,12
29,100,6
175,103,121
283,106,11
70,229,5
52,25,94
66,35,28
81,73,76
162,127,328
80,17,9
77,129,0
196,275,1
239,87,347
258,187,213
163,128,1
176,252,212
80,102,121
139,16,384
138,260,122
289,30,12
181,85,0
158,278,177
211,195,87
131,185,268
176,290,301
119,51,1106
257,262,1
198,3,128
133,295,1
55,195,106
190,44,0
228,139,150
206,238,1
219,278,23
281,172,1
136,275,1
61,239,1
285,167,312
73,100,0
107,229,93
77,241,1169
144,180,327
297,75,79
237,170,7
274,81,119
278,258,10
212,53,1
288,215,1
78,222,1
164,139,92
174,209,1
290,76,11
71,230,12
74,243,1
43,109,117
44,199,695
215,276,1
60,223,1
265,184,0
226,263,2
62,16,3
206,163,1
223,182,842
221,73,471
260,18,2
191,70,3
210,56,188
247,223,56
151,74,121
213,265,654
13,291,2
80,86,1
271,234,32
36,146,92
58,15,103
31,169,236
266,69,24
159,272,109
137,31,1
117,250,94
105,293,376
131,212,1
246,157,208
250,217,9
20,274,199
157,153,10
268,275,81
286,36,1
101,38,160
90,266,64
16,167,1
51,169,1
16,172,1
190,257,142
146,70,168
48,124,15
1,197,180
138,104,67
10,29,1
272,268,39
75,127,8
133,41,125
233,151,606
113,52,129
159,288,674
199,194,14
125,166,6
22,229,1
228,143,1
136,42,10
228,85,25
134,41,11
240,211,3
224,122,11
95,71,1
278,297,215
239,208,1
15,281,164
42,128,360
231,59,34
142,206,239
17,130,80
25,83,7
66,293,7
143,178,265
227,14,0
221,220,1
180,99,20
44,96,10
190,262,105
170,144,7
123,129,179
222,261,86
268,0,744
26,43,1
240,183,43
136,115,10
276,128,1191
166,118,901
227,172,140
268,248,370
177,291,1
152,235,250
176,140,1
75,295,250
36,44,347
67,196,1
137,156,1
275,59,11
299,50,11
37,104,2
162,174,17
115,215,312
58,251,12
37,171,3
249,143,318
35,230,186
290,144,179
86,189,29
282,264,0
23,295,1
275,175,1
43,110,334
233,282,137
19,67,1
36,128,40
62,235,1
33,292,1
297,241,137
170,57,133
113,21,273
173,223,60
77,66,223
85,162,225
171,84,7
290,144,175
214,194,384
260,256,117
149,170,155
157,64,1
202,37,14
248,210,15
50,2,5
61,131,368
259,234,1
230,39,1
212,196,577
16,138,1
38,197,297
88,235,39
165,280,1
216,35,61
59,111,192
231,260,27
15,61,104
120,95,93
35,24,12
151,237,342
75,40,5
63,24,0
171,250,0
176,12,10
130,214,4
222,78,734
252,123,1
10,11,10
133,88,1
268,85,1
131,212,15
106,214,15
67,18,1
142,258,1
82,189,11
176,25,219
289,258,1215
226,214,1
122,15,237
191,55,176
62,282,6
199,202,1
240,174,6
132,165,10
272,179,234
290,7,1
117,229,69
4,142,674
89,276,1
4,59,163
64,155,1
262,254,207
78,280,1
188,63,168
296,280,12
146,135,76
297,241,1
287,298,0
195,239,1196
104,3,11
186,4,1
121,235,1
115,249,1
117,262,11
208,139,1
138,29,253
71,126,257
141,214,216
132,178,125
155,29,145
14,34,3
0,298,73
85,7,1
43,69,1
194,176,330
54,116,228
189,234,13
22,292,1
59,228,212
135,117,364
202,269,228
122,107,1
33,152,254
180,192,1
66,75,1
53,196,6
89,181,6
257,94,1
280,10,149
240,150,107
205,0,81
148,57,79
171,210,116
107,32,132
157,49,147
1,157,1
100,38,284
144,234,1
162,186,1
279,5,1
90,283,186
231,272,55
202,79,1241
221,67,1
299,150,143
245,6,179
141,218,281
269,50,8
288,269,1
114,53,47
229,69,813
183,103,263
112,114,12
149,294,330
48,148,1
285,237,123
295,124,346
83,69,9
141,259,1
163,168,261
293,252,167
272,170,240
5,188,15
39,285,6
27,278,12
172,216,1
172,94,193
58,26,46
208,4,53
180,47,120
93,280,1
35,78,137
149,88,276
259,133,83
211,275,1
277,266,13
226,168,5
190,222,1
17,164,1
253,30,153
55,104,212
89,87,236
203,25,64
51,67,1
42,117,229
153,212,2
10,181,8
166,184,246
291,163,36
275,241,87
107,12,53
289,183,302
139,183,3
114,22,9
157,283,551
218,155,722
116,11,68
252,151,15
210,64,106
165,92,47
252,84,202
257,164,329
101,147,1
116,160,1200
117,70,106
102,207,6
228,167,97
190,263,245
73,99,56
207,120,3
166,167,1
166,248,47
96,155,11
149,104,0
239,286,12
172,14,2
150,57,113
295,99,1
147,23,1
137,49,128
29,109,131
88,171,1
0,172,320
221,250,357
78,274,390
288,2,1
125,58,245
71,142,229
122,254,30
296,241,108
173,230,1
45,71,1
26,175,1
16,77,3
38,229,9
28,258,3
74,145,152
242,248,1
120,227,148
110,32,233
111,91,8
73,43,25
200,283,4
101,240,4
74,216,11
167,41,333
241,155,1
233,54,1
172,187,358
203,141,28
253,299,1
206,268,1
141,97,1
102,262,259
151,58,53
109,252,208
202,239,308
209,10,1
233,110,241
186,174,214
262,73,166
9,25,1
213,29,137
240,264,72
105,84,3
208,213,1
103,8,6
134,154,10
56,118,86
143,77,1
172,78,1
57,240,1
39,50,1
194,30,1
3,288,10
12,238,0
44,278,1151
19,217,234
283,122,1
101,44,146
46,143,1
6,10,12
47,109,1
245,7,241
160,139,6
91,65,0
214,284,1
58,2,170
36,244,1
8,284,198
122,102,81
266,282,1
296,1,1
288,246,1
161,287,871
52,132,378
82,128,1
157,290,0
72,124,169
229,144,57
82,239,333
184,264,527
234,10,73
173,235,197
40,233,1
269,291,8
67,225,317
107,29,1
224,278,237
293,186,3
157,102,1
7,159,9
215,66,1
53,212,1
168,142,1
268,212,1
296,96,1
106,62,37
22,187,11
135,84,88
37,217,1092
33,124,1
37,50,11
178,43,77
233,58,1
133,168,11
156,131,113
228,170,122
52,84,1
114,30,0
10,139,1
156,158,68
223,130,231
163,92,4
97,143,35
276,117,325
255,17,0
38,249,116
278,215,103
91,72,249
149,21,4
166,272,1
23,196,85
294,290,1
121,37,15
257,133,141
62,182,123
286,56,71
220,39,11
173,104,206
291,132,3
126,227,1
255,66,248
180,143,1150
245,52,185
72,94,31
170,33,328
42,65,141
211,63,50
204,119,175
45,130,1
142,128,92
225,50,100
173,241,4
163,41,113
79,208,1
268,148,56
83,212,13
279,135,51
116,73,5
286,60,196
59,167,2
33,74,178
94,261,22
244,75,198
203,172,141
104,28,1
58,298,1
141,139,110
46,221,1
75,236,4
243,205,824
70,71,4
218,50,1
257,134,14
49,6,245
210,63,245
110,36,100
55,81,222
159,273,50
249,269,123
234,24,6
54,179,222
279,24,175
273,41,163
208,283,5
40,245,5
9,93,155
129,38,1208
76,192,9
287,251,13
163,154,85
226,98,251
249,46,1
168,243,1
220,246,843
252,120,167
71,75,273
115,42,12
82,176,1
115,135,203
285,71,225
76,13,11
37,198,141
267,277,64
224,145,7
128,159,36
236,84,174
258,72,2
220,134,1
193,122,202
56,182,380
158,173,71
41,258,1
108,115,6
109,52,1
235,176,149
221,229,128
17,152,129
78,185,225
109,162,8
233,125,276
24,36,14
290,49,146
10,201,1
144,211,381
151,138,814
104,145,63
226,36,86
66,37,0
157,286,21
241,230,3
104,98,1
222,234,1
5,215,194
68,2,1
194,116,129
52,159,153
129,195,81
167,175,360
256,271,1
277,223,276
164,113,4
42,231,1
34,90,3
186,35,14
50,18,205
30,163,9
89,140,59
74,205,1
57,189,5
145,23,1
282,81,4
183,96,1
74,261,11
23,51,233
194,295,7
168,123,245
283,149,15
97,115,76
23,286,1
234,51,149
147,12,832
263,222,7
269,229,1
171,76,8
248,261,1
153,273,126
156,163,961
89,32,210
40,76,4
241,255,226
21,241,2
67,259,1
295,26,1
64,124,225
125,23,1
140,50,253
237,224,9
267,67,9
146,288,5
251,216,1
123,94,206
27,158,82
103,23,160
232,83,1
283,142,1
124,94,1
15,127,1
106,32,1
31,170,1
214,159,1
276,299,106
84,180,1
136,135,1
239,8,10
143,98,1
188,40,1
142,81,146
122,160,201
230,130,1
25,257,4
24,104,64
101,243,38
233,127,6
216,100,187
157,45,14
142,250,194
0,263,69
242,170,54
113,45,142
69,102,238
25,176,194
169,291,13
9,158,158
254,64,143
264,185,1
215,283,1
79,95,50
150,83,18
157,97,345
64,190,112
87,147,14
299,55,11
146,3,1
101,174,1
164,106,254
53,224,340
149,107,78
218,93,146
269,138,3
52,31,314
131,198,199
164,214,172
257,29,1
105,101,66
162,275,252
242,78,645
42,171,171
275,81,90
14,248,234
26,217,1
90,195,6
99,22,1
205,204,28
263,195,334
151,254,10
146,167,3
8,147,381
292,42,7
99,196,102
26,267,0
294,202,1
69,267,15
38,299,1
182,232,1
248,269,106
142,65,575
201,10,131
286,158,160
162,81,12
293,39,7
200,200,393
274,87,9
272,113,346
58,105,9
83,240,198
181,75,1
50,112,391
247,89,3
286,84,1
228,196,6
115,6,13
90,98,212
180,6,9
112,263,8
214,90,201
250,86,1
133,18,1
247,170,209
281,79,21
190,171,8
229,203,108
190,135,164
180,39,1
111,196,3
289,156,1099
12,298,247
74,50,11
284,152,1
176,280,233
156,205,1
133,192,14
220,11,218
219,263,1
101,242,1
74,68,66
200,249,1
58,177,1
291,177,141
98,56,1
251,269,363
249,94,8
201,28,339
16,246,160
284,125,193
153,240,289
265,61,11
290,229,206
129,11,1
52,252,1
9,43,1
156,246,60
195,265,12
23,15,1
183,20,0
148,100,52
178,131,1
276,62,10
152,145,243
223,9,968
18,285,9
244,217,93
122,271,1
193,61,221
280,99,1
1,178,11
2,107,3
148,124,227
119,23,1
134,269,1
266,108,6
129,118,234
95,141,198
262,247,1
237,183,1
182,187,2
287,80,15
164,280,167
254,231,1
59,133,5
71,139,214
157,38,5
124,25,213
158,43,1
71,220,1
162,254,6
15,59,1
184,74,119
133,32,1
207,201,170
132,210,6
111,133,1
153,130,94
47,153,1
280,52,1
3,253,1
22,44,123
238,47,1
180,112,3
40,253,1
15,39,1
6,235,11
252,184,1
244,182,1
172,275,77
62,298,14
111,56,1
67,287,2
237,291,3
115,207,1
130,141,318
183,156,362
265,10,1098
138,203,81
213,232,14
295,81,20
124,122,1
52,254,397
159,26,272
109,288,222
123,218,15
261,283,1
38,287,149
165,7,1
248,296,12
99,133,181
296,194,43
120,170,2
212,9,169
131,61,1
254,53,11
63,130,119
190,284,1
296,278,8
124,143,57
157,260,15
163,186,4
51,23,314
245,55,0
190,103,1
242,145,41
13,268,130
181,275,241
41,284,69
43,132,3
125,284,361
26,240,1
139,85,16
297,103,9
54,172,126
4,274,13
95,234,52
247,159,15
156,261,13
111,224,250
50,24,268
35,179,81
61,61,4
198,227,15
14,276,401
240,94,74
121,17,0
273,12,946
270,27,1020
200,126,9
247,266,7
64,33,154
174,76,1
194,159,1
96,206,162
141,211,132
94,143,1
81,114,45
297,121,184
158,69,221
215,224,371
44,87,1
176,171,1
196,14,89
244,291,308
6,26,135
211,235,1
82,173,385
62,172,109
18,0,8
42,126,49
31,278,1
204,6,1
53,141,12
184,135,396
276,165,15
149,294,1
211,63,29
66,124,3
199,117,411
44,161,84
254,22,339
89,262,139
296,7,4
277,32,73
230,241,1
174,192,15
161,77,14
46,267,597
208,150,6
162,51,223
90,193,1
91,221,832
118,136,19
185,175,1
140,207,165
55,228,6
257,268,0
134,2,222
185,116,1
113,282,245
299,275,67
149,84,1
276,123,67
106,282,1
36,216,2
119,115,208
16,88,256
70,19,908
233,53,1
89,197,12
20,33,3
288,28,215
275,28,192
202,99,129
212,2,13
139,232,68
27,140,1
283,170,145
115,241,1
190,101,148
288,156,1
141,281,3
109,6,28
139,255,1
71,293,7
229,58,15
46,205,1
201,292,106
23,2,1
244,108,1
231,198,11
273,299,7
170,267,2
15,232,1
273,4,14
200,291,152
25,32,9
217,281,1
184,0,5
279,136,3
199,291,299
81,160,190
297,190,1
30,143,203
254,285,70
202,49,215
205,177,145
51,253,1
176,30,1
52,19,130
30,55,4
275,215,58
8,59,1
121,112,139
269,147,11
195,272,1
282,278,1
36,206,170
210,288,14
265,121,12
151,226,1
255,46,374
163,186,223
6,292,215
114,258,4
87,152,1
183,11,201
201,70,1
94,27,3
288,147,59
178,171,53
50,228,183
132,209,14
61,208,163
46,12,50
124,39,233
9,160,1
60,216,1
35,232,13
203,154,156
115,271,2
239,264,181
241,55,246
134,210,1
123,94,1
29,262,19
92,106,119
245,89,162
200,130,1
201,247,2
209,268,5
298,35,137
169,277,230
132,173,11
113,68,15
289,13,1
172,209,764
9,135,1
59,45,333
223,213,1
242,34,13
141,177,15
200,131,210
104,228,1
77,167,157
1,115,114
161,164,373
216,3,18
78,104,174
160,188,131
66,298,10
200,282,11
223,78,116
291,30,1
104,12,11
112,212,1
35,256,175
123,38,3
68,247,15
193,261,83
233,155,118
76,277,1
107,107,14
213,205,32
17,166,26
95,258,2
37,17,8
268,164,218
285,111,33
46,234,1
8,183,15
29,224,1
118,20,177
258,220,11
80,106,203
282,12,1
49,81,2
289,159,196
174,84,4
151,106,41
183,299,2
144,202,1
171,225,1
296,182,11
172,66,195
291,245,73
157,75,150
235,160,12
164,265,81
181,208,202
1,12,291
201,175,1
16,38,246
41,216,24
87,181,63
233,217,90
197,52,12
265,30,2
158,236,5
162,135,225
77,167,105
182,198,203
289,276,94
297,156,119
161,112,5
37,35,1
161,268,14
289,287,2
140,254,1
225,87,1
238,12,117
130,23,237
115,113,150
284,190,0
261,180,255
46,84,9
213,205,146
122,79,246
52,40,172
287,163,517
107,221,29
180,38,26
233,183,144
134,178,1
141,108,95
29,195,383
148,29,1
80,279,1
46,281,1
173,2,11
240,215,5
88,239,21
243,231,156
188,257,10
74,21,1
207,194,1
275,298,53
231,52,1
243,229,183
129,35,139
114,126,1
262,152,11
229,177,1
167,18,1
207,109,62
31,254,72
90,208,5
7,85,1
65,213,327
137,145,1
276,297,1
14,25,1
